"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"	"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"
"ENSG00000275390.1_AL353626.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275391.1_MIR6770-3"	NA	NA	NA	NA	NA	NA
"ENSG00000275392.1_AL445493.3"	NA	0	NA	NA	0	NA
"ENSG00000275393.1_AC018695.6"	0	0	NA	NA	0	NA
"ENSG00000275395.6_FCGBP"	0	0.772394125314698	0	0	0	0
"ENSG00000275400.1_AC006001.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275401.1_AL391095.3"	0	0	NA	0	0	0
"ENSG00000275406.1_AL359742.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275409.1_AC026367.2"	0	0	NA	0	0	0
"ENSG00000275410.5_HNF1B"	0	0	0	0	0	0
"ENSG00000275411.1_MIR6882"	NA	NA	NA	NA	NA	NA
"ENSG00000275413.1_AC002553.2"	0	0	NA	0	0	0
"ENSG00000275414.1_AC007277.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275417.1_AC068726.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275418.1_AC104971.3"	NA	0	NA	NA	0	NA
"ENSG00000275419.1_AL357075.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275423.1_VN1R18P"	NA	NA	NA	NA	NA	NA
"ENSG00000275426.1_AC253576.2"	0	-0.698608672478605	NA	0	0	0
"ENSG00000275427.1_AF067845.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275429.1_MIR6862-1"	NA	NA	NA	NA	NA	NA
"ENSG00000275431.1_AC244100.2"	0	0	NA	0	0.610524683126551	0
"ENSG00000275432.1_AC022149.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275437.1_AL121832.3"	0	0	0	0	0	0
"ENSG00000275438.1_AL031008.1"	NA	0	NA	NA	0	NA
"ENSG00000275441.1_AC020765.2"	0	0	NA	0	-1.58745784463036	0
"ENSG00000275443.2_AC012409.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275445.1_AC092119.3"	0	0	NA	NA	-0.611163206191404	NA
"ENSG00000275448.1_AC027506.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275449.1_MIR6859-3"	NA	NA	NA	NA	NA	NA
"ENSG00000275450.1_PTGER4P2-CDK2AP2P2"	NA	0	NA	NA	0	NA
"ENSG00000275451.1_MIR6085"	NA	NA	NA	NA	NA	NA
"ENSG00000275453.2_MIR548O2"	NA	NA	NA	NA	NA	NA
"ENSG00000275454.1_AC105020.6"	0	0	NA	0	0	0
"ENSG00000275455.1_MIR7852"	NA	NA	NA	NA	NA	NA
"ENSG00000275457.1_AL117332.1"	0	0	0	0	-0.50551671627334	0
"ENSG00000275458.1_MIR6809"	NA	NA	NA	NA	NA	NA
"ENSG00000275460.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275461.1_AC084768.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275464.5_FP565260.1"	0	0	0	0	0	0
"ENSG00000275465.7_AL449403.2"	0	0	NA	NA	0	NA
"ENSG00000275467.1_AC083806.3"	NA	0	NA	NA	NA	NA
"ENSG00000275468.1_AC004678.1"	0	0	NA	0	0	0
"ENSG00000275469.1_MIR6130"	NA	NA	NA	NA	NA	NA
"ENSG00000275475.1_IGHV3-54"	NA	0	NA	NA	0	NA
"ENSG00000275476.1_AC009318.4"	0	0	NA	0	0.756858749962239	0
"ENSG00000275479.1_AC087741.2"	0	0	NA	0	-0.474769957418697	0
"ENSG00000275480.1_AC131055.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275481.1_AC025031.4"	NA	NA	NA	0	0	0
"ENSG00000275484.1_AP003419.3"	0	-0.477081349070173	NA	0	-0.624795374110538	0
"ENSG00000275485.1_AL512652.1"	0	-0.765907070798744	NA	0	0	0
"ENSG00000275488.1_AC023509.5"	NA	0	NA	NA	0	NA
"ENSG00000275489.2_C17orf98"	NA	0	NA	NA	0	NA
"ENSG00000275490.1_AC233263.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275491.1_LINC01730"	0	0	0	0	0	0
"ENSG00000275493.2_AL627230.1"	0	0	NA	NA	0	NA
"ENSG00000275494.1_AC133552.5"	0	0	0	0	-0.356811193201616	0
"ENSG00000275496.4_CU633906.1"	NA	0	NA	NA	0	NA
"ENSG00000275497.1_AC009237.17"	NA	NA	NA	NA	NA	NA
"ENSG00000275502.1_AL359751.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275503.1_AL355994.5"	NA	NA	NA	NA	NA	NA
"ENSG00000275504.1_U7"	NA	NA	NA	NA	NA	NA
"ENSG00000275506.1_H3P25"	NA	NA	NA	NA	0	NA
"ENSG00000275508.1_AL109620.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275512.1_AC007998.4"	0	0	NA	0	-0.655166762716807	0
"ENSG00000275515.1_AC012676.2"	0	1.66103755944427	NA	NA	0	NA
"ENSG00000275516.1_AC100791.3"	NA	0	NA	NA	NA	NA
"ENSG00000275518.1_MIR6718"	NA	NA	NA	NA	NA	NA
"ENSG00000275519.1_MIR6804"	NA	NA	NA	NA	NA	NA
"ENSG00000275520.2_FAM236A"	NA	NA	NA	NA	NA	NA
"ENSG00000275523.1_MIR6508"	NA	NA	NA	NA	NA	NA
"ENSG00000275524.1_SNORD115-26"	NA	NA	NA	NA	NA	NA
"ENSG00000275527.1_AC100835.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275529.1_SNORD116-4"	NA	NA	NA	NA	NA	NA
"ENSG00000275532.1_AC006449.2"	0	0	NA	0	0	0
"ENSG00000275538.1_RNVU1-19"	NA	NA	NA	NA	NA	NA
"ENSG00000275540.1_AC011477.6"	NA	0	NA	NA	0	NA
"ENSG00000275547.1_AC010632.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275549.1_STPG3-AS1"	0	-0.540303855896412	0	0	0	0
"ENSG00000275550.1_AL096712.1"	NA	-1.75785306995484	NA	NA	0	NA
"ENSG00000275552.1_AC243965.2"	0	0	NA	NA	0.693843608087898	NA
"ENSG00000275553.4_ELOA3C"	NA	NA	NA	NA	NA	NA
"ENSG00000275557.1_AC242842.1"	0	0	0	0	-0.66281144270127	0
"ENSG00000275558.1_RN7SKP175"	NA	NA	NA	NA	NA	NA
"ENSG00000275559.1_AL137060.5"	NA	NA	NA	NA	NA	NA
"ENSG00000275560.1_AC008115.3"	0	0	0	0	0	0
"ENSG00000275562.1_AC104763.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275563.1_AL929601.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275567.1_AC008250.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275569.1_AL355073.2"	0	0	NA	NA	0	NA
"ENSG00000275572.1_GRIFIN"	NA	0	NA	NA	NA	NA
"ENSG00000275576.1_AL049539.1"	0	0	NA	0	0	0
"ENSG00000275578.1_AC007742.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275580.1_AC022306.2"	0	0	0	0	0.284273875083338	0
"ENSG00000275582.1_AL031670.1"	0	-0.551232451136402	0	0	0	0
"ENSG00000275585.2_AC241377.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275586.1_Metazoa_SRP"	NA	0	NA	NA	0	NA
"ENSG00000275588.1_RN7SL341P"	NA	NA	NA	NA	NA	NA
"ENSG00000275589.1_AC012531.5"	NA	NA	NA	NA	NA	NA
"ENSG00000275591.5_XKR5"	4.28842720926933	0	NA	0	0	NA
"ENSG00000275592.1_VN1R7P"	NA	NA	NA	NA	NA	NA
"ENSG00000275597.1_ANAPC1P5"	NA	NA	NA	NA	NA	NA
"ENSG00000275598.1_AP000484.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275601.1_AC011330.2"	0	0	NA	0	0.466324782488141	0
"ENSG00000275607.1_AC135507.2"	NA	-2.84016863437578	NA	NA	NA	NA
"ENSG00000275609.1_AP000346.3"	NA	0	NA	NA	0	NA
"ENSG00000275610.1_DUX4L21"	NA	NA	NA	NA	NA	NA
"ENSG00000275612.1_AC104237.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275613.2_AC243830.1"	0	0	NA	NA	0	NA
"ENSG00000275616.1_U2"	NA	NA	NA	NA	NA	NA
"ENSG00000275620.1_FLJ16779"	0	0	0	0	0	0
"ENSG00000275625.1_AC004386.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275628.2_AL590491.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275630.1_AC004816.2"	0	0	NA	NA	0	NA
"ENSG00000275631.1_U1"	NA	NA	NA	NA	NA	NA
"ENSG00000275632.1_AL035461.2"	0	0	0	0	0	0
"ENSG00000275634.1_AC109486.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275635.1_U7"	NA	NA	NA	NA	NA	NA
"ENSG00000275636.1_AC021755.3"	NA	0	NA	NA	NA	NA
"ENSG00000275638.1_AC011939.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275640.1_MIR6793"	NA	0	NA	NA	0	NA
"ENSG00000275642.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275643.1_RBM22P6"	NA	NA	NA	NA	NA	NA
"ENSG00000275645.1_AC068338.3"	0	0	NA	0	-0.431065160429361	0
"ENSG00000275646.1_AC009014.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275647.1_AC093783.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275649.1_AL445584.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275651.1_MIR6851"	NA	NA	NA	NA	NA	NA
"ENSG00000275652.1_MIR6796"	NA	NA	NA	NA	NA	NA
"ENSG00000275654.1_AC138894.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275655.1_RN7SL313P"	NA	NA	NA	NA	NA	NA
"ENSG00000275656.1_AL008723.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275662.1_SNORD112"	NA	NA	NA	NA	NA	NA
"ENSG00000275663.2_H4C7"	NA	NA	NA	NA	NA	NA
"ENSG00000275664.1_FP671120.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275665.1_AC006449.3"	0	0	NA	NA	0	NA
"ENSG00000275666.1_AC021424.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275667.1_MIR6839"	NA	NA	NA	NA	NA	NA
"ENSG00000275669.1_MIR6744"	NA	NA	NA	NA	NA	NA
"ENSG00000275670.1_MIR8076"	NA	NA	NA	NA	NA	NA
"ENSG00000275672.1_AC025580.3"	0	1.07211742802877	NA	NA	0	NA
"ENSG00000275674.1_AC091167.6"	NA	0	NA	NA	0	NA
"ENSG00000275675.1_AL161931.1"	NA	0	NA	NA	0	NA
"ENSG00000275676.1_BX005040.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275678.1_AL133320.2"	0	0	NA	NA	0	NA
"ENSG00000275680.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275681.1_U73479.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275688.4_CCL15-CCL14"	NA	0	NA	NA	0	NA
"ENSG00000275689.1_AL161613.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275691.2_MT1IP"	0	0	NA	NA	0	NA
"ENSG00000275692.1_MIR6724-4"	NA	NA	NA	NA	NA	NA
"ENSG00000275693.1_AL157394.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275695.1_UBE2Q2P6"	NA	NA	NA	NA	NA	NA
"ENSG00000275696.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275700.5_AATF"	0	0	0	0	0	0
"ENSG00000275703.1_U47924.3"	0	-0.530195817591813	NA	0	-0.521700181765891	0
"ENSG00000275708.1_MIR3648-1"	NA	NA	NA	NA	NA	NA
"ENSG00000275709.1_AC090527.3"	0	0	NA	NA	0	NA
"ENSG00000275710.1_AC007485.1"	0	0	NA	0	0	0
"ENSG00000275711.1_MIR6795"	NA	NA	NA	NA	NA	NA
"ENSG00000275713.2_H2BC9"	-3.51257095749556	-0.472483283165853	-3.0400876743297	0	0	0
"ENSG00000275714.2_H3C1"	-7.34873170386833	0	NA	0	0.799943361324962	NA
"ENSG00000275716.1_AL080285.2"	NA	0	NA	NA	NA	NA
"ENSG00000275718.2_CCL15"	0	0	0	0	0.584986018146067	0
"ENSG00000275719.1_AC008622.2"	0	-0.514192104182108	0	0	-0.691053456714264	0
"ENSG00000275720.1_AC243830.2"	0	0	NA	0	0	0
"ENSG00000275722.5_LYZL6"	NA	0	NA	NA	NA	NA
"ENSG00000275725.1_AC104010.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275726.1_MIR6088"	NA	NA	NA	NA	NA	NA
"ENSG00000275728.1_AL049794.2"	NA	0	NA	NA	0	NA
"ENSG00000275733.1_AC092266.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275734.2_AC010538.1"	0	0	0	0	0	0
"ENSG00000275740.1_AC091959.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275741.1_AL162497.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275743.1_TRBV14"	0	0.712723621156939	NA	NA	0	NA
"ENSG00000275745.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000275747.1_IGHV3-79"	0	0	NA	0	0	0
"ENSG00000275756.1_AL354751.3"	NA	-1.43075921891403	NA	NA	0	NA
"ENSG00000275759.1_AC026367.3"	3.34654814823485	0	NA	0	0	0
"ENSG00000275763.3_ZNF516-DT"	2.71276913916851	0.456106288987596	NA	0	0.405944241807374	0
"ENSG00000275764.1_AC092747.4"	0	0	0	0	0.372955369905727	0
"ENSG00000275765.5_AC091982.3"	0	0	0	-1.59343740033759	0	-1.43644449719102
"ENSG00000275767.1_AC244015.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275768.1_SLC2AXP1"	NA	NA	NA	NA	NA	NA
"ENSG00000275769.1_AC068792.1"	0	0	NA	0	0	0
"ENSG00000275770.1_MIR6505"	NA	NA	NA	NA	NA	NA
"ENSG00000275771.1_OR4G6P"	NA	NA	NA	NA	NA	NA
"ENSG00000275772.1_AC244157.2"	0	1.49592979919992	NA	NA	NA	NA
"ENSG00000275773.1_AL590227.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275774.3_HNRNPCL2"	NA	0	NA	NA	NA	NA
"ENSG00000275776.1_RN7SL185P"	NA	NA	NA	NA	NA	NA
"ENSG00000275778.2_AC018630.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275785.1_AC015914.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275787.1_OR7G15P"	NA	NA	NA	NA	NA	NA
"ENSG00000275788.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275789.1_MIR8064"	NA	NA	NA	NA	NA	NA
"ENSG00000275791.1_TRBV10-3"	0	0.657330801450779	NA	0	0	0
"ENSG00000275793.1_RIMBP3"	0	0.982512138634678	NA	0	0.833995603218036	0
"ENSG00000275799.1_AP001059.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275800.1_EIF5P2"	NA	NA	NA	NA	NA	NA
"ENSG00000275801.1_AL121985.3"	0	0	NA	NA	0	NA
"ENSG00000275803.1_RN7SL736P"	NA	NA	NA	NA	0	NA
"ENSG00000275805.1_AC090206.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275807.1_AC145285.6"	0	0	0	0	0	0
"ENSG00000275808.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275810.1_MIR8082"	NA	NA	NA	NA	NA	NA
"ENSG00000275811.1_HTR1DP1"	NA	NA	NA	NA	0	NA
"ENSG00000275812.1_AL121829.2"	0	-0.6431777176745	NA	-2.65704069751274	-1.15314262907426	0
"ENSG00000275816.1_MIR6500"	NA	NA	NA	NA	NA	NA
"ENSG00000275818.1_MIR6818"	NA	NA	NA	NA	NA	NA
"ENSG00000275823.1_AL109925.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275826.1_AC093909.5"	NA	NA	NA	NA	NA	NA
"ENSG00000275827.1_AC021506.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275828.1_CHEK2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000275830.2_AL390755.1"	NA	0	NA	NA	1.13949948695057	NA
"ENSG00000275832.5_ARHGAP23"	1.89311788533006	0	1.83572783857593	0	0	0
"ENSG00000275833.1_AC073107.2"	0	-0.699551391279022	NA	0	0	NA
"ENSG00000275834.1_AC084368.1"	NA	0	NA	NA	NA	NA
"ENSG00000275835.5_TUBGCP5"	0	0.519049799087796	-0.692170176294853	0.721228912862493	0.438055121852657	0
"ENSG00000275836.1_MIR6068"	NA	NA	NA	NA	NA	NA
"ENSG00000275839.1_AC243654.2"	0	-1.13316807540731	NA	NA	0	NA
"ENSG00000275840.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275842.1_MIR941-5"	NA	NA	NA	NA	NA	NA
"ENSG00000275846.1_AL513548.3"	0	0	NA	NA	0	NA
"ENSG00000275850.1_AC005912.2"	NA	0	NA	NA	0	NA
"ENSG00000275852.1_LINC01742"	NA	0	NA	NA	NA	NA
"ENSG00000275853.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275854.1_AC084824.4"	0	0	0	0	0	0
"ENSG00000275856.1_AL669914.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275857.1_AC009133.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275859.1_MIR6720"	NA	NA	NA	NA	NA	NA
"ENSG00000275860.1_AC005702.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275862.1_AC008622.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275863.1_MIR7975"	NA	NA	NA	NA	NA	NA
"ENSG00000275866.1_AC016991.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275868.1_MIR8054"	NA	NA	NA	NA	NA	NA
"ENSG00000275871.1_AC131025.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275874.1_PICSAR"	0	0	NA	0	0	NA
"ENSG00000275875.1_AC091812.3"	NA	0	NA	NA	0	NA
"ENSG00000275877.1_5_8S_rRNA"	NA	0	NA	NA	NA	NA
"ENSG00000275878.1_RN7SL43P"	NA	NA	NA	NA	NA	NA
"ENSG00000275880.1_AL139385.1"	0	0.353361005785198	0	0	0	0
"ENSG00000275881.1_Metazoa_SRP"	NA	NA	NA	NA	0	NA
"ENSG00000275882.1_IKBKGP1"	0	0	NA	NA	0	NA
"ENSG00000275888.1_AC132872.3"	0	0	0	0	0	0
"ENSG00000275894.1_AL021578.1"	0	-0.497258541996744	0	0	-0.57530025028127	0
"ENSG00000275895.7_U2AF1L5"	0	-0.589992307905607	0	0	0	0
"ENSG00000275896.6_PRSS2"	NA	NA	NA	NA	NA	NA
"ENSG00000275897.1_AC021491.4"	0	0	NA	0	0	0
"ENSG00000275898.1_AC125603.4"	NA	0	NA	NA	0	NA
"ENSG00000275900.1_U3"	NA	NA	NA	NA	NA	NA
"ENSG00000275901.1_Metazoa_SRP"	NA	0	NA	NA	NA	NA
"ENSG00000275902.1_AC139530.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275904.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000275905.1_AP003789.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275906.1_NAPGP2"	NA	NA	NA	NA	NA	NA
"ENSG00000275908.1_AC004381.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275909.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275910.1_AC138932.4"	0	0	NA	0	0	0
"ENSG00000275915.1_AL021155.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275919.1_AL161420.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275923.1_AL160413.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275924.1_MIR6807"	NA	0	NA	NA	0	NA
"ENSG00000275927.1_AC009152.1"	NA	0	NA	NA	0	NA
"ENSG00000275928.2_REXO1L11P"	NA	NA	NA	NA	NA	NA
"ENSG00000275929.1_AC068831.4"	NA	0.93003996025227	NA	NA	NA	NA
"ENSG00000275930.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000275933.1_7SK"	NA	NA	NA	NA	NA	NA
"ENSG00000275936.1_AC004263.1"	0	0	NA	0	0	NA
"ENSG00000275939.1_AC008497.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275940.1_MRPL57P3"	NA	0	NA	NA	NA	NA
"ENSG00000275942.1_Z99774.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275944.1_AC244100.3"	0	0	NA	0	0	0
"ENSG00000275945.1_EIF3FP1"	0	0	NA	NA	0	NA
"ENSG00000275948.1_AP000769.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275950.1_MIR6724-1"	NA	NA	NA	NA	NA	NA
"ENSG00000275953.1_AL359535.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275954.5_TBC1D3F"	NA	0	NA	NA	NA	NA
"ENSG00000275956.1_AC104446.2"	-2.22186407986295	-0.729359548033597	NA	0	0	0
"ENSG00000275958.1_AL049765.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275959.1_AC108467.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275961.1_RN7SL210P"	NA	NA	NA	NA	NA	NA
"ENSG00000275963.1_AC008115.4"	0	0	NA	0	0	0
"ENSG00000275964.1_AL355001.2"	0	-0.475413823190237	0	-1.42754279082467	-0.380374462396231	0
"ENSG00000275965.1_AC091544.7"	NA	NA	NA	NA	NA	NA
"ENSG00000275967.1_MIR6880"	NA	NA	NA	NA	NA	NA
"ENSG00000275968.1_AL359751.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275969.2_SPATA31A3"	NA	NA	NA	NA	NA	NA
"ENSG00000275971.1_AC018659.4"	NA	NA	NA	NA	NA	NA
"ENSG00000275975.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275976.5_AC211476.3"	NA	NA	NA	NA	NA	NA
"ENSG00000275978.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000275980.1_AL390882.1"	NA	NA	NA	NA	NA	NA
"ENSG00000275981.1_AC018816.2"	NA	NA	NA	NA	NA	NA
"ENSG00000275982.1_Y_RNA"	NA	NA	NA	NA	NA	NA
"ENSG00000275989.2_AL442128.1"	NA	0	NA	NA	1.51556907515739	NA
"ENSG00000275992.1_RN7SL327P"	NA	NA	NA	NA	NA	NA
"ENSG00000275993.3_SIK1B"	0	0	0	0	0	0
"ENSG00000275994.1_SNORA24"	NA	NA	NA	NA	NA	NA
"ENSG00000275995.1_AC109809.1"	0	0	NA	NA	0	NA
"ENSG00000275996.1_SNORD27"	NA	NA	NA	NA	NA	NA
"ENSG00000275997.1_AC016292.2"	NA	NA	NA	NA	0	NA
"ENSG00000276002.1_Metazoa_SRP"	NA	-0.777651611167805	NA	NA	0	NA
"ENSG00000276003.1_AC108065.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276006.1_REXO1L12P"	NA	NA	NA	NA	NA	NA
"ENSG00000276007.1_AC079414.3"	0	0	0	0	0	0
"ENSG00000276012.1_AL160153.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276014.1_RN7SL301P"	NA	0	NA	NA	0	NA
"ENSG00000276015.1_AC021424.2"	NA	NA	NA	NA	NA	NA
"ENSG00000276019.1_AL161437.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276023.5_DUSP14"	0	0	0	0	0	0
"ENSG00000276027.1_RNU12"	NA	NA	NA	NA	NA	NA
"ENSG00000276029.1_MIR4477A"	NA	NA	NA	NA	NA	NA
"ENSG00000276030.1_AC073534.2"	0	0	NA	NA	0	NA
"ENSG00000276031.1_RN7SL197P"	NA	NA	NA	NA	NA	NA
"ENSG00000276036.1_RNA5SP440"	NA	0	NA	NA	0	NA
"ENSG00000276039.1_AL353770.2"	NA	NA	NA	NA	NA	NA
"ENSG00000276040.4_SPATA31A7"	NA	NA	NA	NA	NA	NA
"ENSG00000276043.5_UHRF1"	0	0.45934494432717	0	1.63608701735212	0.410568914132885	0
"ENSG00000276045.3_ORAI1"	0	0	0	0	0	0
"ENSG00000276046.1_DUX4L13"	NA	NA	NA	NA	NA	NA
"ENSG00000276047.1_RN7SL711P"	NA	NA	NA	NA	NA	NA
"ENSG00000276048.1_AC012354.4"	0	0	NA	NA	0	NA
"ENSG00000276050.1_IGKV2OR2-10"	NA	NA	NA	NA	NA	NA
"ENSG00000276054.1_AC243654.3"	0	-0.558682389006249	NA	NA	0	NA
"ENSG00000276055.1_AC108726.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276057.1_AC004542.4"	NA	NA	NA	NA	NA	NA
"ENSG00000276058.1_STMN1P1"	0	0	NA	NA	0	NA
"ENSG00000276063.1_AL391262.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276064.1_AL365222.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276067.2_SLC23A4P"	NA	0	NA	NA	NA	NA
"ENSG00000276070.5_CCL4L2"	0	0	0	0	0.705941201638292	0
"ENSG00000276071.1_AC074138.1"	4.50191533223698	-0.471388758268301	NA	0	0	0
"ENSG00000276074.1_AC125613.2"	NA	NA	NA	NA	NA	NA
"ENSG00000276075.1_AC027682.6"	0	0	NA	-1.92573195151643	0	0
"ENSG00000276076.4_CRYAA2"	NA	NA	NA	NA	NA	NA
"ENSG00000276077.4_CU633904.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276081.1_MIR7156"	NA	NA	NA	NA	NA	NA
"ENSG00000276083.1_MIR7976"	NA	NA	NA	NA	NA	NA
"ENSG00000276085.1_CCL3L3"	0	0	0	0	0.61353541864852	0
"ENSG00000276087.2_AC008073.3"	NA	NA	NA	NA	NA	NA
"ENSG00000276088.1_RN7SL620P"	NA	NA	NA	NA	NA	NA
"ENSG00000276089.1_AL137060.6"	NA	NA	NA	NA	NA	NA
"ENSG00000276092.1_AC040896.1"	NA	0	NA	NA	NA	NA
"ENSG00000276093.1_AL132822.1"	NA	0	NA	NA	0	NA
"ENSG00000276094.1_SNORA70"	NA	NA	NA	NA	NA	NA
"ENSG00000276095.2_FAM230F"	NA	NA	NA	NA	NA	NA
"ENSG00000276096.1_Metazoa_SRP"	0	0	NA	NA	0	NA
"ENSG00000276097.1_AC006538.3"	NA	NA	NA	NA	0	NA
"ENSG00000276098.1_AC027345.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276100.1_AC106873.6"	NA	NA	NA	NA	NA	NA
"ENSG00000276101.1_AC027601.3"	NA	NA	NA	NA	NA	NA
"ENSG00000276102.1_MIR6747"	NA	NA	NA	NA	NA	NA
"ENSG00000276103.1_U4"	0	0	NA	NA	0	NA
"ENSG00000276105.1_AC021424.3"	NA	NA	NA	NA	NA	NA
"ENSG00000276107.1_AC037198.1"	NA	NA	NA	0	0	0
"ENSG00000276109.1_AP005019.2"	NA	NA	NA	NA	NA	NA
"ENSG00000276110.1_AC242988.1"	NA	0	NA	NA	NA	NA
"ENSG00000276115.1_AC026356.2"	0	-0.365076855126982	0	0	0	0
"ENSG00000276116.2_FUT8-AS1"	0	0.595611437291372	0	0	0	0
"ENSG00000276118.1_AC242852.1"	NA	NA	NA	NA	NA	NA
"ENSG00000276119.1_OR13C2"	NA	NA	NA	NA	NA	NA
"ENSG00000276121.1_AC122108.2"	0	0	NA	NA	0	NA
"ENSG00000276122.1_AC026336.3"	0	0	0	5.45324536994046	0	0
"ENSG00000276123.1_Metazoa_SRP"	NA	NA	NA	NA	NA	NA
"ENSG00000276124.1_MIR6855"	NA	NA	NA	NA	NA	NA
"ENSG00000276127.1_AL589935.2"	NA	NA	NA	NA	NA	NA
