"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"	"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"
"ENSG00000283891.1_MIR628"	NA	0	NA	NA	NA	NA
"ENSG00000283894.1_MIR1324"	NA	NA	NA	NA	NA	NA
"ENSG00000283897.2_AC011416.3"	0	0	0	0	0	0
"ENSG00000283899.1_MIR761"	NA	NA	NA	NA	NA	NA
"ENSG00000283900.1_TPTEP2-CSNK1E"	NA	NA	NA	NA	NA	NA
"ENSG00000283904.1_MIR155"	NA	NA	NA	NA	NA	NA
"ENSG00000283906.1_IGHV4-80"	0	0	0	1.72086011123032	0	2.12597353562072
"ENSG00000283907.1_AD000090.1"	0	0	0	0	0	0
"ENSG00000283913.1_AL512662.1"	0	0.622951893969206	0	0	0	0
"ENSG00000283914.1_AC087645.4"	NA	0	NA	NA	0	NA
"ENSG00000283920.1_MIR6743"	NA	NA	NA	NA	NA	NA
"ENSG00000283921.1_MIR1302-9"	NA	NA	NA	NA	NA	NA
"ENSG00000283923.1_MIR6132"	NA	NA	NA	NA	NA	NA
"ENSG00000283926.1_MIR192"	NA	NA	NA	NA	NA	NA
"ENSG00000283927.1_MIR133A1"	NA	NA	NA	NA	NA	NA
"ENSG00000283928.1_MIR637"	NA	NA	NA	NA	NA	NA
"ENSG00000283929.1_MIR5010"	0	0	0	NA	0	0
"ENSG00000283930.1_AL117339.4"	0	0	0	0	0	0
"ENSG00000283931.1_MIR18B"	NA	NA	NA	NA	NA	NA
"ENSG00000283933.1_MIR6878"	NA	NA	NA	NA	NA	NA
"ENSG00000283935.1_MIR423"	NA	NA	NA	NA	NA	NA
"ENSG00000283936.1_MIR3658"	NA	NA	NA	NA	NA	NA
"ENSG00000283938.1_MIR3917"	NA	NA	NA	NA	NA	NA
"ENSG00000283940.1_MTND3P15"	NA	NA	NA	NA	NA	NA
"ENSG00000283941.1_MIR600"	NA	NA	NA	NA	NA	NA
"ENSG00000283944.1_MIR4709"	NA	NA	NA	NA	NA	NA
"ENSG00000283945.1_LINC00032"	0	0	0	NA	0	0
"ENSG00000283948.1_IGHVIII-16-1"	NA	NA	NA	NA	NA	NA
"ENSG00000283950.1_MIR6791"	NA	NA	NA	NA	NA	NA
"ENSG00000283952.1_AC092017.2"	NA	NA	NA	NA	NA	NA
"ENSG00000283956.1_MIR3610"	NA	NA	NA	NA	NA	NA
"ENSG00000283958.1_MIR1248"	NA	NA	NA	NA	NA	NA
"ENSG00000283959.1_AP002851.1"	0	0	0	-1.63563817868023	-0.622831015456073	0
"ENSG00000283967.1_TAF11L8"	NA	NA	NA	NA	NA	NA
"ENSG00000283969.1_MIR6838"	NA	NA	NA	NA	NA	NA
"ENSG00000283971.1_MIR4442"	0	0	0	NA	0	0
"ENSG00000283972.1_FAM247A"	NA	NA	NA	NA	NA	NA
"ENSG00000283973.2_AC099795.1"	0	0	0	NA	0	NA
"ENSG00000283977.1_AC084337.2"	NA	NA	NA	NA	NA	NA
"ENSG00000283978.1_MIR365B"	NA	NA	NA	NA	NA	NA
"ENSG00000283980.1_GNG14"	NA	NA	NA	NA	NA	NA
"ENSG00000283982.1_AL445623.2"	0	0	0	NA	0	NA
"ENSG00000283988.1_TAF11L9"	NA	NA	NA	NA	NA	NA
"ENSG00000283990.1_MIRLET7A3"	NA	NA	NA	NA	NA	NA
"ENSG00000283991.1_AC017000.1"	NA	-1.23858633347217	NA	NA	0	NA
"ENSG00000283992.2_SLURP2"	NA	0	NA	NA	0	NA
"ENSG00000283994.1_AC092652.2"	0	0	0	0	-0.685420184603314	0
"ENSG00000283998.1_MIR492"	NA	NA	NA	NA	NA	NA
"ENSG00000283999.1_AL358215.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284000.1_MIR4458"	NA	NA	NA	NA	NA	NA
"ENSG00000284003.1_AC073869.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284005.1_MIR6084"	NA	NA	NA	NA	NA	NA
"ENSG00000284008.1_MIR6511B1"	NA	NA	NA	NA	NA	NA
"ENSG00000284010.1_MIR675"	NA	NA	NA	NA	NA	NA
"ENSG00000284011.1_MIR6502"	NA	NA	NA	NA	NA	NA
"ENSG00000284012.1_MIR6840"	NA	NA	NA	NA	NA	NA
"ENSG00000284015.1_MIR1281"	NA	NA	NA	NA	NA	NA
"ENSG00000284018.1_SSU72P5"	NA	NA	NA	NA	NA	NA
"ENSG00000284020.1_MIR4697"	NA	NA	NA	NA	NA	NA
"ENSG00000284024.4_AC069544.2"	0	-0.196234625831665	0	0	0	0
"ENSG00000284027.1_MIR497"	NA	NA	NA	NA	NA	NA
"ENSG00000284028.1_MIR4468"	NA	NA	NA	NA	NA	NA
"ENSG00000284029.1_MIR6805"	NA	NA	NA	NA	NA	NA
"ENSG00000284031.1_MIR4761"	NA	NA	NA	NA	NA	NA
"ENSG00000284032.1_MIR29A"	NA	NA	NA	NA	NA	NA
"ENSG00000284034.1_MIR5196"	NA	NA	NA	NA	NA	NA
"ENSG00000284035.1_MIR5187"	NA	NA	NA	NA	NA	NA
"ENSG00000284038.1_MIR10A"	NA	NA	NA	NA	NA	NA
"ENSG00000284040.1_MIR296"	NA	NA	NA	NA	NA	NA
"ENSG00000284042.1_TAF11L6"	NA	NA	NA	NA	NA	NA
"ENSG00000284043.1_MIR20B"	NA	NA	NA	NA	NA	NA
"ENSG00000284047.1_MIR6836"	NA	NA	NA	NA	NA	NA
"ENSG00000284048.2_AC073111.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284049.1_MIR650"	NA	NA	NA	NA	NA	NA
"ENSG00000284052.1_AC006460.2"	0	0	0	0	0	0
"ENSG00000284054.1_MIR7112"	NA	NA	NA	NA	NA	NA
"ENSG00000284055.1_MIR4315-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284057.1_AP001273.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284059.1_MIR5572"	NA	1.3567402923102	NA	NA	0	NA
"ENSG00000284060.1_AC002472.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284062.1_MIR4469"	NA	NA	NA	NA	NA	NA
"ENSG00000284064.1_MIR6834"	NA	NA	NA	NA	NA	NA
"ENSG00000284065.1_MIR6887"	NA	NA	NA	NA	NA	NA
"ENSG00000284067.1_MIR6837"	NA	NA	NA	NA	NA	NA
"ENSG00000284070.1_AP000356.2"	0	0	0	0	0	0
"ENSG00000284071.1_AC012005.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284074.1_MIR4758"	NA	NA	NA	NA	NA	NA
"ENSG00000284078.1_SNORD138"	NA	NA	NA	NA	NA	NA
"ENSG00000284079.1_MIR4775"	NA	NA	NA	NA	NA	NA
"ENSG00000284081.1_MIR1199"	NA	NA	NA	NA	NA	NA
"ENSG00000284082.1_MIR7109"	NA	NA	NA	NA	NA	NA
"ENSG00000284084.1_AOX3P-AOX2P"	NA	NA	NA	NA	NA	NA
"ENSG00000284085.1_MIR4732"	NA	NA	NA	NA	NA	NA
"ENSG00000284087.1_MIR6844"	NA	NA	NA	NA	NA	NA
"ENSG00000284092.1_MIR5703"	NA	NA	NA	NA	NA	NA
"ENSG00000284094.1_MIR6073"	NA	NA	NA	NA	NA	NA
"ENSG00000284095.1_AC055733.4"	0	0	0	NA	0	NA
"ENSG00000284098.1_AC099654.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284107.1_MIR19B2"	NA	NA	NA	NA	NA	NA
"ENSG00000284108.1_MIR611"	NA	NA	NA	NA	NA	NA
"ENSG00000284112.1_MIR195"	NA	NA	NA	NA	NA	NA
"ENSG00000284114.1_MIR6800"	NA	NA	NA	NA	NA	NA
"ENSG00000284116.1_AL772307.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284117.1_MIR6883"	NA	NA	NA	NA	NA	NA
"ENSG00000284118.1_MIR4707"	NA	NA	NA	NA	NA	NA
"ENSG00000284121.1_MIR198"	NA	NA	NA	NA	NA	NA
"ENSG00000284122.1_MIR6717"	NA	NA	NA	NA	NA	NA
"ENSG00000284125.1_MIR1825"	NA	NA	NA	NA	NA	NA
"ENSG00000284128.1_AP000356.3"	0	0	0	0	0	0
"ENSG00000284129.1_MIR6789"	NA	NA	NA	NA	NA	NA
"ENSG00000284130.1_AC002472.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284134.1_MIR568"	NA	NA	NA	NA	NA	NA
"ENSG00000284135.1_MIR3654"	NA	NA	NA	NA	NA	NA
"ENSG00000284138.1_ATP6V0CP4"	0	-0.775229910097816	0	NA	0	NA
"ENSG00000284139.1_MIR1234"	NA	NA	NA	NA	NA	NA
"ENSG00000284140.1_MIR3618"	NA	NA	NA	NA	NA	NA
"ENSG00000284142.1_MIR6845"	NA	NA	NA	NA	NA	NA
"ENSG00000284143.1_MIR4700"	NA	NA	NA	NA	NA	NA
"ENSG00000284144.1_MIR6866"	NA	NA	NA	NA	NA	NA
"ENSG00000284146.1_MIR922"	NA	NA	NA	NA	NA	NA
"ENSG00000284147.1_MIR3150B"	NA	NA	NA	NA	NA	NA
"ENSG00000284148.1_MIR6756"	NA	NA	NA	NA	NA	NA
"ENSG00000284149.1_MIR4784"	NA	NA	NA	NA	NA	NA
"ENSG00000284152.1_MIR6758"	NA	NA	NA	NA	NA	NA
"ENSG00000284154.1_MIR3605"	0	0	0	NA	-0.501365048825027	NA
"ENSG00000284155.1_MIR194-2"	NA	NA	NA	NA	NA	NA
"ENSG00000284157.1_MIR106A"	NA	NA	NA	NA	NA	NA
"ENSG00000284158.1_MIR6822"	NA	NA	NA	NA	NA	NA
"ENSG00000284159.1_MIR3940"	NA	NA	NA	NA	NA	NA
"ENSG00000284160.1_MIR7706"	NA	NA	NA	NA	NA	NA
"ENSG00000284162.1_MIR4523"	NA	NA	NA	NA	NA	NA
"ENSG00000284163.1_MIR3620"	NA	NA	NA	NA	NA	NA
"ENSG00000284167.1_MTATP6P5"	NA	NA	NA	NA	NA	NA
"ENSG00000284171.1_AC068137.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284172.1_MIR4315-2"	NA	NA	NA	NA	NA	NA
"ENSG00000284173.1_MIR6513"	NA	NA	NA	NA	NA	NA
"ENSG00000284175.1_MIR4763"	NA	NA	NA	NA	NA	NA
"ENSG00000284176.1_MIR5090"	NA	NA	NA	NA	NA	NA
"ENSG00000284179.1_MIR7-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284180.1_MIR3606"	NA	NA	NA	NA	NA	NA
"ENSG00000284182.1_MIR143"	NA	NA	NA	NA	NA	NA
"ENSG00000284184.1_MIR6506"	NA	NA	NA	NA	NA	NA
"ENSG00000284185.1_MIR219A2"	NA	NA	NA	NA	NA	NA
"ENSG00000284186.1_MIR3615"	NA	NA	NA	NA	NA	NA
"ENSG00000284188.2_AL451007.3"	NA	0	NA	NA	0	NA
"ENSG00000284190.1_MIR21"	NA	NA	NA	NA	NA	NA
"ENSG00000284191.1_MIR671"	NA	NA	NA	NA	NA	NA
"ENSG00000284193.1_MIR1257"	NA	NA	NA	NA	NA	NA
"ENSG00000284194.3_SCO2"	0	0	0	0	0	0
"ENSG00000284195.1_MIR6852"	NA	NA	NA	NA	NA	NA
"ENSG00000284196.3_AL158064.1"	0	0	0	0	0	0
"ENSG00000284197.1_MIR658"	NA	NA	NA	NA	NA	NA
"ENSG00000284200.1_MIR6847"	NA	NA	NA	NA	NA	NA
"ENSG00000284202.1_MIR137"	NA	NA	NA	NA	NA	NA
"ENSG00000284203.1_MIR29B2"	NA	NA	NA	NA	NA	NA
"ENSG00000284204.1_MIR19A"	NA	NA	NA	NA	NA	NA
"ENSG00000284209.2_FP325313.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284214.1_MIR29C"	NA	NA	NA	NA	NA	NA
"ENSG00000284216.1_MIR1909"	NA	NA	NA	NA	NA	NA
"ENSG00000284219.1_MIR202"	NA	NA	NA	NA	NA	NA
"ENSG00000284221.1_AC099654.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284224.1_MIR937"	NA	NA	NA	NA	NA	NA
"ENSG00000284229.1_MIR6848"	NA	NA	NA	NA	NA	NA
"ENSG00000284231.1_MIR424"	NA	NA	NA	NA	NA	NA
"ENSG00000284233.1_AP000356.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284234.1_TAF11L5"	NA	NA	NA	NA	NA	NA
"ENSG00000284237.1_LINC02767"	0	0.372603269095143	0	0	0	0
"ENSG00000284239.1_MIR1539"	NA	NA	NA	NA	NA	NA
"ENSG00000284240.1_LINC02801"	NA	0.759945308309946	NA	NA	0	NA
"ENSG00000284242.1_AC009452.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284246.1_MIR6716"	NA	NA	NA	NA	NA	NA
"ENSG00000284247.1_MIR2682"	NA	NA	NA	NA	NA	NA
"ENSG00000284250.1_MIR6516"	NA	NA	NA	NA	NA	NA
"ENSG00000284251.1_MIR711"	NA	NA	NA	NA	NA	NA
"ENSG00000284252.1_MIR4444-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284253.1_MIR1973"	NA	NA	NA	NA	NA	NA
"ENSG00000284256.1_MIR5004"	NA	NA	NA	NA	NA	NA
"ENSG00000284258.1_MIR8085"	NA	NA	NA	NA	NA	NA
"ENSG00000284259.1_MIR6773"	NA	NA	NA	NA	NA	NA
"ENSG00000284261.1_MIR4657"	NA	NA	NA	NA	NA	NA
"ENSG00000284263.1_AC132825.5"	NA	NA	NA	NA	NA	NA
"ENSG00000284265.1_MIR4683"	NA	NA	NA	NA	NA	NA
"ENSG00000284266.1_MIR4534"	NA	0	NA	NA	NA	NA
"ENSG00000284268.1_MIR1181"	NA	NA	NA	NA	NA	NA
"ENSG00000284269.1_MIR7855"	NA	NA	NA	NA	NA	NA
"ENSG00000284272.1_MIR4321"	NA	NA	NA	NA	NA	NA
"ENSG00000284276.1_MIR4800"	NA	NA	NA	NA	NA	NA
"ENSG00000284277.1_MIR7162"	NA	NA	NA	NA	NA	NA
"ENSG00000284280.1_MIR6843"	NA	NA	NA	NA	NA	NA
"ENSG00000284283.1_TAF11L4"	NA	NA	NA	NA	NA	NA
"ENSG00000284284.1_MIR4712"	NA	NA	NA	NA	NA	NA
"ENSG00000284286.1_MIR718"	NA	NA	NA	NA	NA	NA
"ENSG00000284288.1_MIR378D2"	NA	NA	NA	NA	NA	NA
"ENSG00000284289.1_MIR6820"	NA	NA	NA	NA	NA	NA
"ENSG00000284291.1_MTCO2P10"	NA	NA	NA	NA	NA	NA
"ENSG00000284292.1_AC004922.1"	0	-0.889914494680468	0	NA	-0.682670564627789	0
"ENSG00000284293.1_MIR7113"	NA	NA	NA	NA	NA	NA
"ENSG00000284294.1_AC007326.5"	NA	0	NA	NA	-2.27205270020747	NA
"ENSG00000284299.1_AL590132.1"	NA	0	NA	NA	0	NA
"ENSG00000284300.1_AC132825.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284305.1_MIR3179-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284306.1_SSU72P2"	NA	NA	NA	NA	NA	NA
"ENSG00000284308.1_C2orf81"	0	0	0	0	0	0
"ENSG00000284309.1_AL391650.2"	NA	-1.53481519841554	NA	NA	-2.26148562475934	NA
"ENSG00000284310.1_MIR939"	NA	NA	NA	NA	NA	NA
"ENSG00000284311.1_MIR6742"	NA	NA	NA	NA	NA	NA
"ENSG00000284317.1_MIR7114"	NA	NA	NA	NA	NA	NA
"ENSG00000284321.1_MIR124-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284324.1_MIR3175"	NA	NA	NA	NA	NA	NA
"ENSG00000284325.1_MIR3655"	NA	NA	NA	NA	NA	NA
"ENSG00000284327.1_AC006927.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284328.1_AC132825.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284329.1_MIR9-3"	NA	NA	NA	NA	NA	NA
"ENSG00000284331.1_MIR4741"	NA	NA	NA	NA	NA	NA
"ENSG00000284332.1_MIR1302-2"	NA	NA	NA	NA	NA	NA
"ENSG00000284334.1_MIR4651"	NA	NA	NA	NA	NA	NA
"ENSG00000284336.1_MIR2277"	NA	NA	NA	NA	NA	NA
"ENSG00000284337.1_AC013271.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284341.1_AL807752.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284343.1_MIR631"	NA	NA	NA	NA	NA	NA
"ENSG00000284344.1_MIR2117"	NA	NA	NA	NA	NA	NA
"ENSG00000284346.1_MIR940"	NA	NA	NA	NA	NA	NA
"ENSG00000284351.1_MIR3622A"	NA	NA	NA	NA	NA	NA
"ENSG00000284353.1_MIR142"	NA	NA	NA	NA	NA	NA
"ENSG00000284356.1_TAF11L10"	NA	NA	NA	NA	NA	NA
"ENSG00000284357.1_MIR34A"	NA	NA	NA	NA	NA	NA
"ENSG00000284360.1_MIR6125"	NA	NA	NA	NA	NA	NA
"ENSG00000284361.1_MIR4745"	NA	NA	NA	NA	NA	NA
"ENSG00000284362.1_MIR519A2"	NA	NA	NA	NA	NA	NA
"ENSG00000284363.1_MIR224"	NA	NA	NA	NA	NA	NA
"ENSG00000284364.1_MIR6824"	NA	NA	NA	NA	NA	NA
"ENSG00000284368.1_MIR5047"	NA	NA	NA	NA	NA	NA
"ENSG00000284370.1_MIR4640"	NA	NA	NA	NA	NA	NA
"ENSG00000284372.1_MIR6808"	NA	NA	NA	NA	NA	NA
"ENSG00000284373.1_TAF11L2"	NA	NA	NA	NA	NA	NA
"ENSG00000284375.1_MIR19B1"	NA	NA	NA	NA	NA	NA
"ENSG00000284376.1_AC092017.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284377.1_AL589669.1"	NA	0	NA	NA	1.36242894042072	NA
"ENSG00000284378.1_MIR1244-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284380.1_AC006328.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284385.1_MIR4313"	NA	NA	NA	NA	NA	NA
"ENSG00000284386.1_MIR147B"	NA	NA	NA	NA	NA	NA
"ENSG00000284387.1_MIR24-2"	NA	NA	NA	NA	NA	NA
"ENSG00000284388.1_MIR4496"	NA	NA	NA	NA	NA	NA
"ENSG00000284391.1_AL139398.1"	0	0	0	NA	0	0
"ENSG00000284393.1_AC092111.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284394.1_MIR4750"	NA	NA	NA	NA	NA	NA
"ENSG00000284395.2_PERCC1"	NA	NA	NA	0	-1.33945986294041	0
"ENSG00000284399.1_MIR3184"	NA	NA	NA	NA	NA	NA
"ENSG00000284402.1_MIR7107"	NA	NA	NA	NA	NA	NA
"ENSG00000284407.1_MIR5001"	NA	NA	NA	NA	NA	NA
"ENSG00000284410.1_MIR6733"	NA	NA	NA	NA	NA	NA
"ENSG00000284411.1_MIR3191"	NA	NA	NA	NA	NA	NA
"ENSG00000284412.1_MIR4649"	NA	NA	NA	NA	NA	NA
"ENSG00000284415.1_MIR1287"	NA	NA	NA	NA	NA	NA
"ENSG00000284416.1_MIR1908"	NA	NA	NA	NA	NA	NA
"ENSG00000284418.2_AL391117.1"	0	0	0	NA	0	NA
"ENSG00000284419.1_MIR663A"	NA	NA	NA	NA	NA	NA
"ENSG00000284421.1_MIR7110"	NA	NA	NA	NA	NA	NA
"ENSG00000284424.1_MIR4724"	NA	NA	NA	NA	NA	NA
"ENSG00000284425.1_MIR8072"	NA	NA	NA	NA	NA	NA
"ENSG00000284427.1_MIR4647"	NA	NA	NA	NA	NA	NA
"ENSG00000284428.1_AC092329.4"	0	0	0	0	0	0
"ENSG00000284430.1_AC020912.1"	0	0	0	0	-0.56994445653536	0
"ENSG00000284431.1_AL022238.3"	NA	0	NA	NA	0	NA
"ENSG00000284433.1_MIR1914"	NA	NA	NA	NA	NA	NA
"ENSG00000284435.1_MIR4691"	NA	NA	NA	NA	NA	NA
"ENSG00000284436.1_MIR6869"	NA	NA	NA	NA	NA	NA
"ENSG00000284438.1_SSU72P7"	NA	NA	NA	NA	NA	NA
"ENSG00000284439.1_TAF11L3"	NA	NA	NA	NA	NA	NA
"ENSG00000284440.1_MIR122"	NA	NA	NA	NA	NA	NA
"ENSG00000284442.1_MIR2110"	NA	NA	NA	NA	NA	NA
"ENSG00000284443.1_MIR197"	NA	NA	NA	NA	NA	NA
"ENSG00000284446.1_MIR1236"	NA	NA	NA	NA	NA	NA
"ENSG00000284447.1_MIR9-2"	NA	NA	NA	NA	NA	NA
"ENSG00000284448.1_MIR6501"	NA	NA	NA	NA	NA	NA
"ENSG00000284450.1_MIR664B"	NA	NA	NA	NA	NA	NA
"ENSG00000284452.1_AC093326.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284453.1_MIR1-2"	NA	NA	NA	NA	NA	NA
"ENSG00000284458.1_MIR1304"	NA	NA	NA	NA	NA	NA
"ENSG00000284459.1_MIR24-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284461.2_AC027644.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284463.1_MIR302B"	NA	NA	NA	NA	NA	NA
"ENSG00000284464.1_MIR1306"	NA	NA	NA	NA	NA	NA
"ENSG00000284465.1_TAF11L7"	NA	NA	NA	NA	NA	NA
"ENSG00000284469.1_MIR6721"	NA	NA	NA	NA	NA	NA
"ENSG00000284471.1_CR769775.2"	0	0	0	NA	0	NA
"ENSG00000284473.1_MIR4720"	NA	NA	NA	NA	NA	NA
"ENSG00000284474.1_AC099654.8"	NA	NA	NA	NA	NA	NA
"ENSG00000284479.1_SMIM39"	NA	NA	NA	NA	NA	NA
"ENSG00000284481.1_MIR1292"	NA	NA	NA	NA	NA	NA
"ENSG00000284482.1_MIR4680"	NA	NA	NA	NA	NA	NA
"ENSG00000284484.1_AC025287.4"	0	-0.716303229797196	0	NA	0	0
"ENSG00000284485.1_MIR205"	NA	0	NA	NA	0	NA
"ENSG00000284488.1_MIR6890"	NA	NA	NA	NA	NA	NA
"ENSG00000284489.1_MIR6751"	NA	NA	NA	NA	NA	NA
"ENSG00000284490.1_AC011471.4"	NA	0	NA	NA	0	NA
"ENSG00000284491.2_THSD8"	NA	0	NA	NA	0	NA
"ENSG00000284498.1_MIR564"	NA	NA	NA	NA	NA	NA
"ENSG00000284499.1_MIR363"	NA	NA	NA	NA	NA	NA
"ENSG00000284500.3_AC134980.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284503.1_MIR3652"	NA	NA	NA	NA	NA	NA
"ENSG00000284505.1_LYNX1-SLURP2"	0	-0.675671975921212	0	NA	0	0
"ENSG00000284508.1_MIR133A2"	NA	NA	NA	NA	NA	NA
"ENSG00000284512.1_AC092718.8"	0	0	0	NA	0	0
"ENSG00000284513.1_AC006063.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284516.1_VAMP9P"	NA	0	NA	NA	0	NA
"ENSG00000284517.1_MIR6873"	NA	NA	NA	NA	NA	NA
"ENSG00000284518.1_MIR4658"	NA	NA	NA	NA	NA	NA
"ENSG00000284519.1_MIR6741"	NA	NA	NA	NA	NA	NA
"ENSG00000284520.1_MIRLET7B"	NA	NA	NA	NA	NA	NA
"ENSG00000284522.1_AC006927.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284523.2_AC004834.1"	0	-0.529175397196119	0	0	0	0
"ENSG00000284525.1_MIR4687"	NA	NA	NA	NA	NA	NA
"ENSG00000284526.1_AC015802.6"	0	0	0	0	0	0
"ENSG00000284532.1_MIR4723"	NA	NA	NA	NA	NA	NA
"ENSG00000284534.1_AC092634.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284535.1_MIR6748"	NA	NA	NA	NA	NA	NA
"ENSG00000284536.1_MIR17"	NA	NA	NA	NA	NA	NA
"ENSG00000284538.1_MIR92A2"	NA	NA	NA	NA	NA	NA
"ENSG00000284540.1_AC066615.1"	NA	-0.978444678306887	NA	NA	0	NA
"ENSG00000284541.1_MIR4517"	NA	NA	NA	NA	NA	NA
"ENSG00000284542.1_MIR3614"	NA	NA	NA	NA	NA	NA
"ENSG00000284543.1_LINC01226"	0	-0.500091547547231	0	0	-0.628332064527708	0
"ENSG00000284544.1_MIR330"	NA	NA	NA	NA	NA	NA
"ENSG00000284546.1_SSU72P3"	NA	NA	NA	NA	NA	NA
"ENSG00000284547.1_MIR2861"	NA	NA	NA	NA	NA	NA
"ENSG00000284550.1_MIR8069-1"	NA	NA	NA	NA	NA	NA
"ENSG00000284553.1_MIR6886"	NA	NA	NA	NA	NA	NA
"ENSG00000284554.2_AL022318.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284557.1_MIR1302-10"	NA	NA	NA	NA	NA	NA
"ENSG00000284558.1_AC099654.9"	NA	NA	NA	NA	NA	NA
"ENSG00000284561.1_MIR4788"	NA	NA	NA	NA	NA	NA
"ENSG00000284564.1_MIR3064"	NA	NA	NA	NA	NA	NA
"ENSG00000284565.1_MIR451A"	NA	NA	NA	NA	NA	NA
"ENSG00000284567.1_MIR223"	NA	NA	NA	NA	NA	NA
"ENSG00000284568.1_MIR371B"	NA	NA	NA	NA	NA	NA
"ENSG00000284570.1_MIR7705"	NA	NA	NA	NA	NA	NA
"ENSG00000284572.1_AC099654.10"	NA	NA	NA	NA	NA	NA
"ENSG00000284574.1_MIR6787"	NA	NA	NA	NA	NA	NA
"ENSG00000284575.1_MIR4793"	NA	NA	NA	NA	NA	NA
"ENSG00000284583.1_MIR935"	NA	NA	NA	NA	NA	NA
"ENSG00000284584.1_MIR5006"	NA	NA	NA	NA	NA	NA
"ENSG00000284585.1_MIR4722"	NA	NA	NA	NA	NA	NA
"ENSG00000284586.1_MIR92B"	NA	NA	NA	NA	NA	NA
"ENSG00000284587.1_MIR943"	NA	NA	NA	NA	NA	NA
"ENSG00000284591.1_AC006927.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284592.2_AL357143.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284594.1_MIR7847"	NA	NA	NA	NA	NA	NA
"ENSG00000284595.1_MIR6785"	NA	NA	NA	NA	NA	NA
"ENSG00000284596.1_MIR4467"	NA	NA	NA	NA	NA	NA
"ENSG00000284600.1_AC093390.2"	NA	0	NA	NA	0	NA
"ENSG00000284601.1_AL590440.2"	0	0	0	NA	0	NA
"ENSG00000284602.1_AL031432.4"	0	0	0	0	0	0
"ENSG00000284603.1_AC105233.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284604.1_AC073869.5"	NA	NA	NA	NA	NA	NA
"ENSG00000284605.1_AC127526.3"	NA	0	NA	NA	0	NA
"ENSG00000284606.1_AC105233.4"	0	0	0	0	0	0
"ENSG00000284607.1_AL121936.1"	0	0	0	NA	0	NA
"ENSG00000284608.1_AC016912.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284609.1_OR8B3"	NA	NA	NA	NA	NA	NA
"ENSG00000284610.1_AC107918.4"	0	0	0	0	0	0
"ENSG00000284611.1_AL513478.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284612.1_AL591543.1"	NA	NA	NA	NA	0	NA
"ENSG00000284613.1_AC068587.5"	NA	NA	NA	NA	NA	NA
"ENSG00000284614.1_AF228730.4"	NA	0.910413341328663	NA	NA	0	NA
"ENSG00000284615.1_AL078582.1"	0	-1.24093835521766	0	0	-1.43329450713215	0
"ENSG00000284616.1_AL139823.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284617.1_AC134684.10"	NA	1.3383647412397	NA	NA	NA	NA
"ENSG00000284618.1_AL391294.1"	0	0	0	NA	0	NA
"ENSG00000284619.1_AC079776.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284620.2_AF228730.5"	0	0.634225796273055	0	NA	0.560040802496911	0
"ENSG00000284621.1_AP000553.4"	0	0	0	NA	0	NA
