"LUAD_NORMAL_DEEP"	"LUAD_NORMAL_SHALLOW"	"LUAD_SHALLOW_DEEP"	"LUAD_MALE_FEMALE"	"LUAD_MALE_NORMAL_DEEP"	"LUAD_MALE_NORMAL_SHALLOW"	"LUAD_MALE_SHALLOW_DEEP"	"LUAD_FEMALE_NORMAL_DEEP"	"LUAD_FEMALE_NORMAL_SHALLOW"	"LUAD_FEMALE_SHALLOW_DEEP"
"ENSG00000238943.1_Y_RNA"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000238949.1_RNU7-66P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000238950.1_RNU7-173P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000238959.1_RNU7-19P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000238961.1_SNORA47"	0	0	0	0	0	1.4847347471161	0	0	-1.80231840560467	0
"ENSG00000238962.1_RNU7-176P"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000238963.2_U8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000238964.1_RNU7-125P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000238965.1_RNA5SP351"	0	0	0	0	0	0	0	0	0	0
"ENSG00000238966.1_AC090571.1"	0	-2.95656261885579	0	0	0	-2.09335522962186	0	0	-3.49768418360246	0
"ENSG00000238987.1_RNU7-133P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000238998.1_RNU7-187P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239001.1_RNU6-420P"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000239002.3_SCARNA10"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239003.1_RNU7-88P"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000239005.1_AC097376.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239007.1_RNU7-95P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239008.1_AL590031.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239010.1_RNU7-74P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239014.1_SNORD108"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239021.1_RNA5SP246"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239023.1_RNU1-98P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239030.1_RNU6-956P"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000239035.1_SNORD13D"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239039.1_SNORD13"	0	0	0	0	0	2.92115132593605	0	0	-6.58279368339677	0
"ENSG00000239040.1_Y_RNA"	0	-0.904847908336358	0	0	0	-1.17726816884054	0	0	-0.646363751721095	0
"ENSG00000239041.1_AC018712.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239043.1_SNORD127"	0	-0.715620436533902	0	0	0	0	0	0	0	0
"ENSG00000239053.1_RNU7-138P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239057.2_MIR500B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239069.1_Y_RNA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239075.1_RNU6-274P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239078.1_RNU7-55P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239079.1_AP002762.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239080.1_AL807743.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239081.1_RNU7-24P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239082.1_RNU7-170P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239093.1_AC068299.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239096.1_AC090425.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239099.1_RNU7-23P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239102.1_RNU7-185P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239105.1_RNU7-73P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239106.1_Y_RNA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239108.1_RNU6-1132P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239112.1_SNORD123"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239115.1_RNU7-67P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239118.1_MIR1972-2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239119.1_RNU7-119P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239122.1_RNU2-11P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239127.1_SNORD125"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239128.1_SNORD13P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239129.1_AC104982.1"	0	-2.7772241839	0	0	0	0	0	0	0	0
"ENSG00000239137.1_AC010327.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239142.1_U8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239143.1_Y_RNA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239148.1_U8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239149.1_SNORA59A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239151.1_RNU7-195P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239152.1_RNA5SP310"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239153.1_AP000997.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239168.1_RNU7-197P"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000239169.1_SNORD109B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239175.1_RNU6-1218P"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000239180.1_Y_RNA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239182.1_AL391280.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239183.1_SNORA84"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239184.1_RNA5SP269"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239185.1_RNU7-190P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239189.1_RNU6-634P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239190.1_RNU6-717P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239194.1_RNU1-123P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239195.1_SNORD5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239197.1_AC090985.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239198.1_RPL5P22"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239199.1_RPL21P6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239200.1_RPL22P20"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239201.1_RPL21P106"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239202.3_RN7SL499P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239203.1_AC093484.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239205.1_LINC02023"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239207.2_GAPDHP39"	0	-2.25225381104738	0	0	0	-2.16049327697741	0	0	-2.29342630572829	0
"ENSG00000239210.2_RPS26P55"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239211.3_RN7SL563P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239212.2_RPL6P7"	0	-1.18153858866945	0	-0.830940397439	0	0	0	0	-1.8790794680024	0
"ENSG00000239213.6_NCK1-DT"	0	-0.223491094659434	0	0	0	0	0	0	0	0
"ENSG00000239215.1_RPL27P12"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239216.1_AL139420.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239218.2_RPS20P22"	0	1.03379506651145	0	-0.729711135329908	0	0	0	0	1.85163728858205	0
"ENSG00000239219.2_AC008040.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239221.3_RN7SL442P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239223.3_RPL34P31"	0	0	0	0	0	0	0	0	-0.822956517381556	0
"ENSG00000239224.3_RN7SL546P"	0	2.02605080985375	0	2.20783974366951	0	3.52254003605393	0	0	-1.52218651130643	0
"ENSG00000239225.1_TTTY23"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239226.1_MRPS17P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239227.1_AC069439.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239228.3_RN7SL578P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239238.1_MEMO1P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239246.3_AC008026.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239247.3_RN7SL589P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239249.3_RN7SL757P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239250.3_RN7SL271P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239253.1_RPS4XP23"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239254.1_AC009220.2"	0	-0.638418354775508	0	0	0	-0.777588221563738	0	0	0	0
"ENSG00000239255.1_AC007620.1"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000239256.1_RPL35AP35"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239257.1_RPL23AP1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239261.1_RPL31P41"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239263.1_RBM43P1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239264.9_TXNDC5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239265.5_CLRN1-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239268.3_AC092691.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239269.1_RPSAP4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239272.1_RPL21P10"	0	-0.384008904646298	0	0	0	0	0	0	0	0
"ENSG00000239279.3_RN7SL184P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239280.1_AC108693.1"	0	-3.0903052683615	0	0	0	-2.84854119383156	0	0	-3.25714850694229	0
"ENSG00000239281.2_RPS29P2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239282.8_CASTOR1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239288.1_AC063923.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239291.1_AC002558.1"	0	-0.609295518570446	0	0	0	0	0	0	-0.665599427971649	0
"ENSG00000239293.1_OR9P1P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239300.6_AC080162.1"	0	-0.640563702021761	0	0	0	-0.691417034388272	0	0	-0.581209919262553	0
"ENSG00000239304.1_DNM1P48"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000239305.7_RNF103"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239306.5_RBM14"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239311.1_AC092916.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239314.1_MORC1-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239315.4_RPL19P13"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239316.3_RN7SL11P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239317.1_RPL35AP17"	0	-1.18330784258763	0	0	0	0	0	0	-1.18903588828575	0
"ENSG00000239319.3_RN7SL854P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239320.1_RPS29P26"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000239322.1_ATP6V1B1-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239323.1_AL163973.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239327.1_AL163195.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239332.6_LINC01119"	0	-0.66012780335589	0	0.695540956268989	0	-1.30270421408473	0	0	0	0
"ENSG00000239333.3_RN7SL658P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239335.4_LLPH-DT"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239344.1_AC090686.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239345.2_HNRNPA1P26"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239350.2_AC105265.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239351.1_NPM1P29"	0	-2.01226762875506	0	0	0	-1.56035820926158	0	0	-2.38040184006563	0
"ENSG00000239354.1_RPS17P15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239356.3_RN7SL309P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239365.2_RPS26P49"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239367.2_RN7SL477P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239374.1_AC090013.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239377.1_ZNF775-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239381.7_AC125613.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239382.10_ALKBH6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239383.1_AC108724.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239388.9_ASB14"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239389.8_PCDHA13"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239390.3_RN7SL87P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239392.2_AL354989.2"	0	-0.642283548078626	0	0	0	0	0	0	0	0
"ENSG00000239393.1_AC146507.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239395.2_AC118470.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239396.3_RN7SL414P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239397.1_AC084878.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239398.3_RN7SL342P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239402.3_CYP4F62P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239405.1_TMED10P2"	0	-0.534715060071424	0	0	0	0	0	0	0	0
"ENSG00000239407.5_Z68871.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239408.1_AC108751.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239412.1_RPL21P71"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239413.1_RPS27P23"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239415.1_AP001469.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239419.3_RN7SL535P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239426.4_OR8F1P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239428.2_GM2AP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239432.1_AF186996.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239435.2_KCNMB3P1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239437.3_RN7SL752P"	0	0	0	0.766017421254824	0	1.28681342662505	0	0	-1.70777412811028	0
"ENSG00000239438.1_RPS26P48"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239439.1_RFKP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239440.6_LINC02008"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239443.1_PABPC1P10"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239445.6_ST3GAL6-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239446.1_AC004882.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239453.1_SIDT1-AS1"	0	-1.06859578778487	0	0	0	-1.30134638360613	0	0	0	0
"ENSG00000239454.1_LINC02047"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239455.1_AC074043.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239462.1_AC091212.1"	0	-1.22457373164658	0	0	0	-1.26703134553305	0	0	-1.19278202362815	0
"ENSG00000239464.3_RN7SL691P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239465.1_AC090543.1"	0	-1.12038020925814	0	0	0	0	0	0	-1.32852072482135	0
"ENSG00000239466.3_RN7SL552P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239467.6_AC007405.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239468.3_RN7SL569P"	0	-0.757007980611582	0	0	0	0	0	0	0	0
"ENSG00000239470.3_AC011979.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239471.3_RN7SL584P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239472.3_RN7SL221P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239473.1_RPL7P38"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239474.7_KLHL41"	0	-0.609798738342781	0	0	0	-0.895820253898358	0	0	0	0
"ENSG00000239480.1_AC073517.1"	0	-0.40352926992656	0	0	0	0	0	0	0	0
"ENSG00000239481.1_RPS3AP41"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239482.6_AC112487.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239483.1_RPS15AP16"	0	-0.981816964935417	0	0	0	-1.05233692480291	0	0	-0.902947709564818	0
"ENSG00000239486.1_AC091390.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239490.1_RPS4XP18"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239494.2_RN7SL333P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239498.1_AC019211.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239503.1_MARK2P8"	0	-2.50801414963818	0	0	0	-2.42740971969347	0	0	-2.55367161542406	0
"ENSG00000239504.3_RN7SL583P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239508.1_PLCH1-AS1"	0	-0.88277775833633	0	0	0	0	0	0	-1.33534041038449	0
"ENSG00000239510.2_RPL9P5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239511.2_POM121L7P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239513.6_LINC01210"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239516.1_FLYWCH1P1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239517.1_AC116337.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239519.1_CADM2-AS1"	0	0	0	0	0	0	0	0	-2.18904560261927	0
"ENSG00000239521.9_CASTOR3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239523.6_MYLK-AS1"	0	-0.510476938843195	0	0	0	-0.564909721128113	0	0	-0.458147307398374	0
"ENSG00000239524.2_RPL32P34"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239525.1_RPL30P5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239527.1_RPS23P7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239528.1_RPS14P8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239532.1_AC108022.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239533.6_GOLGA2P2Y"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239539.1_HMGN1P20"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239542.3_RN7SL399P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239544.1_AL442663.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239545.3_RN7SL822P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239547.3_RN7SL843P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239552.2_HOXB-AS2"	0	0	0	-0.668448627792848	0	0	0	0	0	0
"ENSG00000239553.3_RN7SL12P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239555.3_RN7SL841P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239556.4_AC004951.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239557.1_PPP2R5CP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239559.2_RPL37P2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239560.3_RN7SL479P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239568.1_AC104435.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239569.3_KMT2E-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239570.1_SETP11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239571.1_IGKV2D-30"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239572.3_AC108749.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239576.1_COX6CP14"	0	-2.24924125159107	0	0	0	0	0	0	-2.64732025352249	0
"ENSG00000239577.3_RN7SL388P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239579.3_RN7SL325P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239580.3_RN7SL675P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239586.1_MTND1P16"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239589.7_LINC00879"	0	0	0	0	0	0	0	0	4.2800458628127	0
"ENSG00000239590.1_OR1J4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239593.1_AL513122.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239595.3_RN7SL79P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239600.1_AP000797.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239602.1_RPL35AP16"	0	-1.22521838674995	0	0	0	0	0	0	-1.2858440976705	0
"ENSG00000239605.11_STPG4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239607.3_RN7SL573P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239608.1_RUVBL1-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239614.1_HMGN1P7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239615.1_AC104109.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239617.1_AC073610.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239620.3_PRR20G"	0	0	0	-2.00617447801779	0	0	0	0	0	0
"ENSG00000239622.1_AC005165.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239625.3_RN7SL241P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239626.1_RPSAP41"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239627.3_RPL12P20"	0	-2.46653830838173	0	0	0	0	0	0	-3.65424870965569	0
"ENSG00000239628.1_AC073288.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239632.1_MTND4LP3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239636.1_TFAP2E-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239640.3_RN7SL62P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239641.1_PLS1-AS1"	0	-1.63653378208637	0	0	0	0	0	0	0	0
"ENSG00000239642.6_MEIKIN"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239648.1_MTND1P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239649.3_MYADML"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239650.4_GUSBP4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239653.1_PSMD6-AS2"	0	-0.381577436466199	0	0	0	0	0	0	0	0
"ENSG00000239659.2_RPL9P31"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239661.1_AC092925.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239665.8_AL157392.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239670.1_AL355864.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239671.1_AC100793.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239672.8_NME1"	0	-0.321031478116242	0	0	0	0	0	0	-0.427647481847574	0
"ENSG00000239674.2_Z83839.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239677.6_PDZRN3-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239679.3_RN7SL193P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239683.1_AC007998.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239684.2_PTGER4P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239686.1_AL158801.1"	0	-2.40633293668683	0	0	0	-2.16268306080894	0	0	-2.56070035035893	0
"ENSG00000239689.1_RPL17P46"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239690.3_RN7SL668P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239694.1_RPSAP38"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239696.3_AC092104.1"	0	-2.04780902073744	0	-1.98054798191687	0	0	0	0	-2.6833653403655	0
"ENSG00000239697.11_TNFSF12"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239699.1_HNRNPA3P8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239701.1_AC006512.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239702.3_RN7SL507P"	0	0	0	0	0	0	0	0	-4.21156209801941	0
"ENSG00000239703.3_RN7SL568P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239704.11_CDRT4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239705.2_AL354710.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239706.1_AC117392.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239708.3_RN7SL782P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239710.3_RN7SL692P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239713.9_APOBEC3G"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239715.1_AC093627.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239716.1_AC079943.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239718.1_HLTF-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239719.1_AC004890.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239722.1_IMP3P2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239726.3_RN7SL688P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239731.3_RN7SL825P"	0	-0.929428133128055	0	0	0	0	0	0	-1.51359504046813	0
"ENSG00000239732.3_TLR9"	0	0	0	0	0	-0.784951930021734	0	0	0	0
"ENSG00000239736.2_CEACAMP3"	0	0	0	0	0	0	0	0	1.64101637800562	0
"ENSG00000239739.1_AC026316.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239742.3_RN7SL672P"	0	0	0	0	0	0	0	0	-1.52805646868389	0
"ENSG00000239744.3_RN7SL63P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239745.3_RN7SL790P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239748.3_RN7SL795P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239763.2_AC009120.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239767.2_AC108733.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239774.1_AC125618.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239775.1_AC017116.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000239779.7_WBP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239780.1_RPLP0P11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239783.1_AL121776.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239789.6_MRPS17"	0	-0.248632461932274	0	0	0	0	0	0	-0.356400696570143	0
"ENSG00000239791.2_AC002310.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239792.2_CDRT15P5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239793.1_AC098818.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000239794.3_RN7SL653P"	0	0	0	0	0	0	0	0	0	0
